team,game_date,lineup,predicted_lineup
CHC,2025-07-28,"{'buscm003': [0.2732732732732733, 0.5165165165165165, 0.35809018567639256, 20.0, 0.36392572944297125, 0.2413793103448276, 0.09549071618037135, 0.7586206896551724, 0.4279661016949153, 0.4703389830508475], 'crowp001': [0.2691358024691358, 0.5580246913580247, 0.30679156908665106, 27.0, 0.36323185011709647, 0.23653395784543327, 0.04449648711943794, 0.7634660421545667, 0.36789297658862874, 0.43478260869565216], 'happi001': [0.22546419098143236, 0.3793103448275862, 0.3271889400921659, 14.0, 0.3168202764976961, 0.22350230414746544, 0.12903225806451613, 0.7764976958525346, 0.34545454545454546, 0.4072727272727273], 'hoern001': [0.28756476683937826, 0.37305699481865284, 0.3373493975903614, 3.0, 0.30987951807228964, 0.0746987951807229, 0.05542168674698795, 0.9253012048192771, 0.3498542274052478, 0.2886297376093295], 'kellc002': [0.2767857142857143, 0.5133928571428571, 0.3769230769230769, 13.0, 0.38230769230769257, 0.1576923076923077, 0.13076923076923078, 0.8423076923076923, 0.39664804469273746, 0.441340782122905], 'shawm002': [0.225531914893617, 0.3574468085106383, 0.2972972972972973, 6.0, 0.2891891891891892, 0.1776061776061776, 0.08494208494208494, 0.8223938223938224, 0.3611111111111111, 0.29444444444444445], 'suzus001': [0.2506203473945409, 0.5186104218362283, 0.3120728929384966, 26.0, 0.3562642369020504, 0.27107061503416857, 0.08200455580865604, 0.7289293849658315, 0.46402877697841727, 0.5], 'swand001': [0.25, 0.4125, 0.3006993006993007, 16.0, 0.31351981351981406, 0.27972027972027974, 0.0675990675990676, 0.7202797202797203, 0.40293040293040294, 0.4908424908424908], 'tuckk001': [0.26785714285714285, 0.4770408163265306, 0.36923076923076925, 18.0, 0.3687912087912091, 0.13846153846153847, 0.13406593406593406, 0.8615384615384616, 0.39937106918238996, 0.42452830188679247]}","['buscm003', 'tuckk001', 'suzus001', 'kellc002', 'crowp001', 'happi001', 'hoern001', 'swand001', 'shawm002']"
CHC,2025-08-01,"{'buscm003': [0.27325581395348836, 0.5174418604651163, 0.358974358974359, 21.0, 0.36333333333333373, 0.23846153846153847, 0.09487179487179487, 0.7615384615384615, 0.4326530612244898, 0.46122448979591835], 'crowp001': [0.27228915662650605, 0.5590361445783133, 0.3120728929384966, 27.0, 0.36492027334851984, 0.23690205011389523, 0.04555808656036447, 0.7630979498861048, 0.3660130718954248, 0.434640522875817], 'happi001': [0.22797927461139897, 0.38860103626943004, 0.327313769751693, 15.0, 0.31986455981941336, 0.22799097065462753, 0.12641083521444696, 0.7720090293453724, 0.35, 0.4107142857142857], 'hoern001': [0.28967254408060455, 0.380352644836272, 0.3395784543325527, 4.0, 0.3138173302107733, 0.07728337236533958, 0.05620608899297424, 0.9227166276346604, 0.3522727272727273, 0.29545454545454547], 'kellc002': [0.2672413793103448, 0.4956896551724138, 0.3680297397769517, 13.0, 0.36951672862453555, 0.15613382899628253, 0.12639405204460966, 0.8438661710037175, 0.3945945945945946, 0.43243243243243246], 'shawm002': [0.22267206477732793, 0.3522267206477733, 0.2915129151291513, 6.0, 0.28450184501845016, 0.1881918819188192, 0.08118081180811808, 0.8118081180811808, 0.35294117647058826, 0.29411764705882354], 'suzus001': [0.24879227053140096, 0.5120772946859904, 0.31346578366445915, 26.0, 0.3547461368653424, 0.2737306843267108, 0.08609271523178808, 0.7262693156732892, 0.4612676056338028, 0.5], 'swand001': [0.24757281553398058, 0.4077669902912621, 0.2986425339366516, 16.0, 0.31085972850678784, 0.27828054298642535, 0.06787330316742081, 0.7217194570135747, 0.40425531914893614, 0.48936170212765956], 'tuckk001': [0.27, 0.4775, 0.3773987206823028, 18.0, 0.37334754797441383, 0.13432835820895522, 0.14285714285714285, 0.8656716417910447, 0.3987730061349693, 0.4263803680981595]}","['buscm003', 'tuckk001', 'suzus001', 'kellc002', 'happi001', 'hoern001', 'crowp001', 'swand001', 'shawm002']"
CHC,2025-08-03,"{'buscm003': [0.2678062678062678, 0.5071225071225072, 0.3526448362720403, 21.0, 0.35692695214105835, 0.23929471032745592, 0.09319899244332494, 0.760705289672544, 0.432, 0.464], 'castw003': [0.247557003257329, 0.41368078175895767, 0.33429394812680113, 10.0, 0.31469740634005794, 0.2420749279538905, 0.0893371757925072, 0.7579250720461095, 0.40540540540540543, 0.4144144144144144], 'crowp001': [0.2695035460992908, 0.5531914893617021, 0.3087248322147651, 27.0, 0.36129753914988866, 0.24161073825503357, 0.0447427293064877, 0.7583892617449665, 0.36451612903225805, 0.43548387096774194], 'happi001': [0.22704081632653061, 0.3877551020408163, 0.32516703786191536, 15.0, 0.318485523385301, 0.22494432071269488, 0.12472160356347439, 0.7750556792873051, 0.34965034965034963, 0.4125874125874126], 'hoern001': [0.291358024691358, 0.38271604938271603, 0.34022988505747126, 4.0, 0.31517241379310396, 0.08045977011494253, 0.05517241379310345, 0.9195402298850575, 0.3575418994413408, 0.29608938547486036], 'kellc002': [0.2723404255319149, 0.4978723404255319, 0.37362637362637363, 13.0, 0.37326007326007354, 0.1575091575091575, 0.1282051282051282, 0.8424908424908425, 0.40106951871657753, 0.43315508021390375], 'suzus001': [0.2458233890214797, 0.5059665871121718, 0.31453362255965295, 26.0, 0.3531453362255967, 0.27114967462039047, 0.0911062906724512, 0.7288503253796096, 0.4618055555555556, 0.5], 'swand001': [0.2457831325301205, 0.40481927710843374, 0.2966292134831461, 16.0, 0.30876404494382076, 0.2808988764044944, 0.06741573033707865, 0.7191011235955056, 0.4028268551236749, 0.4876325088339223], 'tuckk001': [0.26715686274509803, 0.47058823529411764, 0.3731656184486373, 18.0, 0.36897274633123706, 0.14046121593291405, 0.14046121593291405, 0.859538784067086, 0.396969696969697, 0.4212121212121212]}","['buscm003', 'tuckk001', 'suzus001', 'kellc002', 'happi001', 'castw003', 'hoern001', 'swand001', 'crowp001']"
CHC,2025-08-08,"{'buscm003': [0.2659279778393352, 0.4986149584487535, 0.35049019607843135, 21.0, 0.35343137254902, 0.24019607843137256, 0.09313725490196079, 0.7598039215686274, 0.4296875, 0.4609375], 'castw003': [0.24148606811145512, 0.3993808049535604, 0.325068870523416, 10.0, 0.30578512396694246, 0.24242424242424243, 0.08539944903581267, 0.7575757575757576, 0.39316239316239315, 0.405982905982906], 'crowp001': [0.26376146788990823, 0.5389908256880734, 0.3036876355748373, 27.0, 0.35227765726681176, 0.25162689804772237, 0.04338394793926247, 0.7483731019522777, 0.3619047619047619, 0.4380952380952381], 'happi001': [0.22962962962962963, 0.3950617283950617, 0.3275862068965517, 16.0, 0.3221982758620693, 0.21982758620689655, 0.125, 0.7801724137931034, 0.3523489932885906, 0.40604026845637586], 'hoern001': [0.2904761904761905, 0.37857142857142856, 0.3407079646017699, 4.0, 0.3143805309734518, 0.07743362831858407, 0.05752212389380531, 0.922566371681416, 0.3575268817204301, 0.28763440860215056], 'kellc002': [0.2682926829268293, 0.483739837398374, 0.3684210526315789, 13.0, 0.36631578947368454, 0.1543859649122807, 0.12631578947368421, 0.8456140350877193, 0.39593908629441626, 0.4213197969543147], 'suzus001': [0.25, 0.5116822429906542, 0.3199152542372881, 27.0, 0.3578389830508476, 0.2690677966101695, 0.09322033898305085, 0.7309322033898306, 0.4576271186440678, 0.5016949152542373], 'swand001': [0.24475524475524477, 0.4125874125874126, 0.29411764705882354, 18.0, 0.3100217864923753, 0.28322440087145967, 0.06535947712418301, 0.7167755991285403, 0.4020618556701031, 0.4845360824742268], 'tuckk001': [0.26555023923444976, 0.46411483253588515, 0.3709016393442623, 18.0, 0.36577868852459033, 0.14549180327868852, 0.13934426229508196, 0.8545081967213115, 0.39880952380952384, 0.42857142857142855]}","['buscm003', 'tuckk001', 'suzus001', 'kellc002', 'happi001', 'hoern001', 'castw003', 'swand001', 'crowp001']"
CHC,2025-08-09,"{'buscm003': [0.26301369863013696, 0.4931506849315068, 0.3470873786407767, 21.0, 0.35000000000000037, 0.24271844660194175, 0.09223300970873786, 0.7572815533980582, 0.43023255813953487, 0.4573643410852713], 'crowp001': [0.26136363636363635, 0.5340909090909091, 0.3010752688172043, 27.0, 0.3492473118279575, 0.24946236559139784, 0.043010752688172046, 0.7505376344086021, 0.3605015673981191, 0.438871473354232], 'happi001': [0.23227383863080683, 0.3960880195599022, 0.32905982905982906, 16.0, 0.32329059829059864, 0.2222222222222222, 0.12393162393162394, 0.7777777777777778, 0.35333333333333333, 0.4033333333333333], 'hoern001': [0.2907801418439716, 0.37825059101654845, 0.34210526315789475, 4.0, 0.3151315789473689, 0.07675438596491228, 0.05921052631578947, 0.9232456140350878, 0.35733333333333334, 0.2906666666666667], 'kellc002': [0.268, 0.48, 0.36678200692041524, 13.0, 0.3643598615916958, 0.15570934256055363, 0.1245674740484429, 0.8442906574394463, 0.4020100502512563, 0.4271356783919598], 'shawm002': [0.22137404580152673, 0.35877862595419846, 0.2867132867132867, 7.0, 0.28426573426573426, 0.19230769230769232, 0.07692307692307693, 0.8076923076923077, 0.3553299492385787, 0.29441624365482233], 'suzus001': [0.25, 0.5092592592592593, 0.31932773109243695, 27.0, 0.3567226890756304, 0.2668067226890756, 0.09243697478991597, 0.7331932773109243, 0.46153846153846156, 0.5016722408026756], 'swand001': [0.24480369515011546, 0.4110854503464203, 0.2937365010799136, 18.0, 0.309287257019439, 0.28293736501079914, 0.06479481641468683, 0.7170626349892009, 0.40816326530612246, 0.48639455782312924], 'tuckk001': [0.2660332541567696, 0.46318289786223277, 0.3719512195121951, 18.0, 0.36463414634146357, 0.1443089430894309, 0.13821138211382114, 0.8556910569105691, 0.40117994100294985, 0.4306784660766962]}","['buscm003', 'tuckk001', 'suzus001', 'kellc002', 'crowp001', 'happi001', 'hoern001', 'swand001', 'shawm002']"
CHC,2025-08-10,"{'buscm003': [0.2648648648648649, 0.5027027027027027, 0.34772182254196643, 22.0, 0.3537170263788973, 0.2422062350119904, 0.09112709832134293, 0.7577937649880095, 0.4312977099236641, 0.4618320610687023], 'crowp001': [0.25842696629213485, 0.5280898876404494, 0.2978723404255319, 27.0, 0.3455319148936175, 0.24680851063829787, 0.0425531914893617, 0.7531914893617021, 0.3549382716049383, 0.4382716049382716], 'happi001': [0.2324455205811138, 0.3946731234866828, 0.3283898305084746, 16.0, 0.3224576271186444, 0.22245762711864406, 0.1228813559322034, 0.777542372881356, 0.3564356435643564, 0.40594059405940597], 'hoern001': [0.28805620608899296, 0.3747072599531616, 0.3391304347826087, 4.0, 0.3123913043478266, 0.07608695652173914, 0.058695652173913045, 0.9239130434782609, 0.35883905013192613, 0.29023746701846964], 'kellc002': [0.2755905511811024, 0.484251968503937, 0.3720136518771331, 13.0, 0.36860068259385703, 0.15358361774744028, 0.12286689419795221, 0.8464163822525598, 0.4039408866995074, 0.42857142857142855], 'shawm002': [0.22641509433962265, 0.38113207547169814, 0.29310344827586204, 8.0, 0.29517241379310344, 0.1896551724137931, 0.07931034482758621, 0.8103448275862069, 0.355, 0.295], 'suzus001': [0.25, 0.5091743119266054, 0.3201663201663202, 27.0, 0.3571725571725573, 0.26403326403326405, 0.09355509355509356, 0.735966735966736, 0.46204620462046203, 0.49834983498349833], 'swand001': [0.2494279176201373, 0.41418764302059496, 0.29764453961456105, 18.0, 0.31241970021413334, 0.2826552462526767, 0.06423982869379015, 0.7173447537473233, 0.4107744107744108, 0.49158249158249157], 'tuckk001': [0.26588235294117646, 0.4611764705882353, 0.3722334004024145, 18.0, 0.36418511066398407, 0.1448692152917505, 0.13883299798792756, 0.8551307847082495, 0.40058479532163743, 0.4298245614035088]}","['buscm003', 'tuckk001', 'suzus001', 'kellc002', 'happi001', 'hoern001', 'crowp001', 'swand001', 'shawm002']"
CHC,2025-08-12,"{'buscm003': [0.2620320855614973, 0.49732620320855614, 0.34441805225653205, 22.0, 0.3503562945368175, 0.24465558194774348, 0.09026128266033254, 0.7553444180522565, 0.4318181818181818, 0.4621212121212121], 'crowp001': [0.25892857142857145, 0.5267857142857143, 0.29809725158562367, 27.0, 0.3452431289640597, 0.24735729386892177, 0.042283298097251586, 0.7526427061310782, 0.3558282208588957, 0.43558282208588955], 'happi001': [0.23076923076923078, 0.3918269230769231, 0.3277310924369748, 16.0, 0.3212184873949583, 0.22268907563025211, 0.12394957983193278, 0.7773109243697479, 0.3540983606557377, 0.4065573770491803], 'hoern001': [0.2900232018561485, 0.37587006960556846, 0.34051724137931033, 4.0, 0.313577586206897, 0.07543103448275862, 0.05818965517241379, 0.9245689655172413, 0.35509138381201044, 0.28720626631853785], 'kellc002': [0.2723735408560311, 0.4785992217898833, 0.37037037037037035, 13.0, 0.36599326599326637, 0.15151515151515152, 0.12457912457912458, 0.8484848484848485, 0.4029126213592233, 0.4223300970873786], 'shawm002': [0.22676579925650558, 0.3903345724907063, 0.2925170068027211, 9.0, 0.29795918367346935, 0.19387755102040816, 0.0782312925170068, 0.8061224489795918, 0.35148514851485146, 0.297029702970297], 'suzus001': [0.2505694760820046, 0.5079726651480638, 0.3216494845360825, 27.0, 0.3575257731958764, 0.2639175257731959, 0.09484536082474226, 0.7360824742268042, 0.46229508196721314, 0.49836065573770494], 'swand001': [0.25170068027210885, 0.41496598639455784, 0.29936305732484075, 18.0, 0.3135881104033976, 0.2802547770700637, 0.06369426751592357, 0.7197452229299363, 0.41, 0.49], 'tuckk001': [0.26573426573426573, 0.4592074592074592, 0.3712574850299401, 18.0, 0.36307385229540934, 0.14570858283433133, 0.1377245508982036, 0.8542914171656687, 0.4028985507246377, 0.4260869565217391]}","['buscm003', 'tuckk001', 'suzus001', 'kellc002', 'happi001', 'hoern001', 'crowp001', 'swand001', 'shawm002']"
CHC,2025-08-16,"{'buscm003': [0.2616580310880829, 0.5051813471502591, 0.3433179723502304, 24.0, 0.3527649769585257, 0.24423963133640553, 0.08986175115207373, 0.7557603686635944, 0.4249084249084249, 0.46886446886446886], 'crowp001': [0.25869565217391305, 0.5217391304347826, 0.29835390946502055, 27.0, 0.3423868312757207, 0.2448559670781893, 0.0411522633744856, 0.7551440329218106, 0.3641791044776119, 0.43283582089552236], 'happi001': [0.2261072261072261, 0.38461538461538464, 0.3252032520325203, 16.0, 0.3176829268292685, 0.22560975609756098, 0.12601626016260162, 0.774390243902439, 0.3514376996805112, 0.4057507987220447], 'hoern001': [0.29082774049217003, 0.37360178970917224, 0.33958333333333335, 4.0, 0.31250000000000056, 0.075, 0.05625, 0.925, 0.35678391959798994, 0.29396984924623115], 'kellc002': [0.2689393939393939, 0.4696969696969697, 0.369281045751634, 13.0, 0.3627450980392161, 0.1568627450980392, 0.12745098039215685, 0.8431372549019608, 0.40476190476190477, 0.41904761904761906], 'shawm002': [0.22661870503597123, 0.39928057553956836, 0.29508196721311475, 10.0, 0.3026229508196721, 0.19344262295081968, 0.08196721311475409, 0.8065573770491803, 0.3557692307692308, 0.2980769230769231], 'suzus001': [0.24833702882483372, 0.5011086474501109, 0.32064128256513025, 27.0, 0.3547094188376755, 0.26452905811623245, 0.09619238476953908, 0.7354709418837675, 0.45686900958466453, 0.4984025559105431], 'swand001': [0.25, 0.4100877192982456, 0.29774127310061604, 18.0, 0.3110882956878856, 0.27720739219712526, 0.06365503080082136, 0.7227926078028748, 0.40384615384615385, 0.48717948717948717], 'tuckk001': [0.25733634311512416, 0.44469525959367945, 0.36363636363636365, 18.0, 0.35454545454545466, 0.1450676982591876, 0.13733075435203096, 0.8549323017408124, 0.39775910364145656, 0.42016806722689076]}","['buscm003', 'tuckk001', 'suzus001', 'crowp001', 'kellc002', 'hoern001', 'happi001', 'swand001', 'shawm002']"
CHC,2025-08-17,"{'buscm003': [0.26153846153846155, 0.5025641025641026, 0.3424657534246575, 24.0, 0.3515981735159821, 0.2465753424657534, 0.08904109589041095, 0.7534246575342466, 0.4254545454545455, 0.4690909090909091], 'crowp001': [0.25813449023861174, 0.5206073752711496, 0.3006134969325153, 27.0, 0.34171779141104347, 0.24539877300613497, 0.04294478527607362, 0.754601226993865, 0.3641791044776119, 0.43283582089552236], 'happi001': [0.22453703703703703, 0.3819444444444444, 0.3245967741935484, 16.0, 0.31653225806451635, 0.22379032258064516, 0.12701612903225806, 0.7762096774193549, 0.3523809523809524, 0.40634920634920635], 'hoern001': [0.2926829268292683, 0.376940133037694, 0.3409090909090909, 4.0, 0.3144628099173559, 0.0743801652892562, 0.05578512396694215, 0.9256198347107438, 0.35323383084577115, 0.2960199004975124], 'kellc002': [0.26865671641791045, 0.4664179104477612, 0.36774193548387096, 13.0, 0.3609677419354843, 0.15806451612903225, 0.12580645161290321, 0.8419354838709677, 0.39906103286384975, 0.41784037558685444], 'shawm002': [0.2277580071174377, 0.398576512455516, 0.29545454545454547, 10.0, 0.3025974025974026, 0.19155844155844157, 0.08116883116883117, 0.8084415584415584, 0.35545023696682465, 0.2985781990521327], 'suzus001': [0.25054945054945055, 0.5010989010989011, 0.3220675944333996, 27.0, 0.3554671968190856, 0.2624254473161034, 0.09542743538767395, 0.7375745526838966, 0.45741324921135645, 0.501577287066246], 'swand001': [0.24782608695652175, 0.40652173913043477, 0.2953156822810591, 18.0, 0.3085539714867623, 0.2769857433808554, 0.06313645621181263, 0.7230142566191446, 0.40634920634920635, 0.4857142857142857], 'tuckk001': [0.2595078299776286, 0.4451901565995526, 0.3646833013435701, 18.0, 0.3552783109404992, 0.14587332053742802, 0.1362763915547025, 0.8541266794625719, 0.39444444444444443, 0.4166666666666667]}","['buscm003', 'tuckk001', 'suzus001', 'crowp001', 'happi001', 'hoern001', 'kellc002', 'swand001', 'shawm002']"
CHC,2025-08-19,"{'buscm003': [0.25692695214105793, 0.49370277078085645, 0.33707865168539325, 24.0, 0.34606741573033745, 0.24719101123595505, 0.08764044943820225, 0.7528089887640449, 0.42857142857142855, 0.46785714285714286], 'castw003': [0.23372781065088757, 0.38461538461538464, 0.3148148148148148, 10.0, 0.29603174603174637, 0.24074074074074073, 0.082010582010582, 0.7592592592592593, 0.3902439024390244, 0.3983739837398374], 'crowp001': [0.25854700854700857, 0.5170940170940171, 0.30181086519114686, 27.0, 0.3412474849094572, 0.2454728370221328, 0.04426559356136821, 0.7545271629778671, 0.36578171091445427, 0.4336283185840708], 'happi001': [0.22758620689655173, 0.38620689655172413, 0.328, 16.0, 0.31980000000000025, 0.224, 0.128, 0.776, 0.35646687697160884, 0.4069400630914827], 'hoern001': [0.2888402625820569, 0.37199124726477023, 0.3380855397148676, 4.0, 0.31140529531568284, 0.07331975560081466, 0.05702647657841141, 0.9266802443991853, 0.3538083538083538, 0.29238329238329236], 'kellc002': [0.26545454545454544, 0.4581818181818182, 0.36477987421383645, 13.0, 0.3569182389937111, 0.15723270440251572, 0.12578616352201258, 0.8427672955974843, 0.3926940639269406, 0.410958904109589], 'shawm002': [0.22377622377622378, 0.3916083916083916, 0.29073482428115016, 10.0, 0.2977635782747604, 0.19488817891373802, 0.07987220447284345, 0.805111821086262, 0.35046728971962615, 0.29439252336448596], 'suzus001': [0.24945770065075923, 0.4967462039045553, 0.32289628180039137, 27.0, 0.35440313111545996, 0.2602739726027397, 0.09784735812133072, 0.7397260273972602, 0.453416149068323, 0.5031055900621118], 'swand001': [0.24838012958963282, 0.408207343412527, 0.29554655870445345, 18.0, 0.30931174089068886, 0.27530364372469635, 0.06275303643724696, 0.7246963562753036, 0.4056603773584906, 0.48427672955974843]}","['buscm003', 'suzus001', 'crowp001', 'happi001', 'kellc002', 'hoern001', 'castw003', 'swand001', 'shawm002']"
