pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CH,2025-03-18,85.8,-2.92,6.27,"Bride, Jonah",681146,571945,single,hit_into_play,,,,,4.0,Jonah Bride singles on a line drive to left fielder José Fermín.,S,R,R,STL,MIA,X,7.0,line_drive,2,2,2025,-0.92,0.96,-0.433237283252717,2.513280135044735,,,,1,2,Top,63.34,114.41,,,,,7.69832192046658,-124.81961302835082,-4.40626437257312,-11.137307411682675,23.420989225306585,-21.448710501538347,3.1445292,1.586958661,206.0,99.4,15.0,86.0,1599.0,6.3,779062,686780,575929,680977,571448,676480,665877,663457,691023,54.2,0.716,,0.9,,1.0,0.0,4.0,11,6,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,230.0,-0.028,0.44,,,0.966,-0.44,99.4,0,0,0.525,0.475,36,29,37,30,1,0,,,,,2.12,0.92,0.92,,,,,,
CU,2025-03-18,75.8,-2.7,6.56,"Bride, Jonah",681146,571945,,ball,,,,,14.0,Ball,S,R,R,STL,MIA,B,,,1,2,2025,0.7,-1.24,1.4762652656401591,1.202503945500247,,,,1,2,Top,,,,,,,7.308278466504706,-110.13284936880382,-1.475488581729479,4.219767903615332,21.517807133255904,-42.17497734170841,3.1445292,1.586958661,,,,75.2,2500.0,6.1,779062,686780,575929,680977,571448,676480,665877,663457,691023,54.36,,,,,,,,11,5,Curveball,1,1,1,1,1,1,1,1,Standard,Standard,27.0,-0.002,0.048,,,,-0.048,,0,0,0.527,0.473,36,29,37,30,1,0,,,,,5.26,-0.7,-0.7,,,,,,
FF,2025-03-18,90.3,-2.7,6.38,"Bride, Jonah",681146,571945,,foul,,,,,2.0,Foul,S,R,R,STL,MIA,S,,,1,2,2025,-0.56,1.03,0.2081251421556038,2.718274383032882,,,,1,2,Top,,,,,,,8.334901761282417,-131.26562779588738,-5.171889867246966,-8.203587257583102,26.8892855219753,-19.382585888752267,3.1445292,1.586958661,289.0,84.3,49.0,90.1,2052.0,6.2,779062,686780,575929,680977,571448,676480,665877,663457,691023,54.34,,,,,,,,11,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,231.0,0.0,0.0,,,,0.0,88.0,0,0,0.527,0.473,36,29,37,30,1,0,,,,,1.77,0.56,0.56,,,,,,
SL,2025-03-18,85.0,-2.9,6.39,"Bride, Jonah",681146,571945,,foul,,,,,14.0,Foul,S,R,R,STL,MIA,S,,,1,1,2025,0.42,0.0,0.9974306622988164,1.8240484254139409,,,,1,2,Top,,,,,,,8.123993414463587,-123.58657834692842,-4.1156822969101885,2.755437407158985,23.920362340120512,-31.599315491079064,3.1445292,1.586958661,2.0,59.2,-48.0,84.8,2350.0,6.2,779062,686780,575929,680977,571448,676480,665877,663457,691023,54.33,,,,,,,,11,3,Slider,1,1,1,1,1,1,1,1,Standard,Standard,115.0,0.003,-0.064,,,,0.064,88.0,0,0,0.524,0.476,36,29,37,30,1,0,,,,,3.16,-0.42,-0.42,,,,,,
SL,2025-03-18,87.1,-3.17,6.27,"Bride, Jonah",681146,571945,,ball,,,,,12.0,Ball,S,R,R,STL,MIA,B,,,0,1,2025,0.13,0.37,0.2971256615108598,3.5814319352801895,,,,1,2,Top,,,,,,,7.911862220580237,-126.7995476560036,-0.9640022411024848,0.0708626639943327,21.923279905676942,-28.124505147710124,3.1445292,1.586958661,,,,87.3,2214.0,6.0,779062,686780,575929,680977,571448,676480,665877,663457,691023,54.46,,,,,,,,11,2,Slider,1,1,1,1,1,1,1,1,Standard,Standard,140.0,-0.002,0.029,,,,-0.029,,0,0,0.526,0.474,36,29,37,30,1,0,,,,,2.59,-0.13,-0.13,,,,,,
FF,2025-03-18,92.0,-3.11,6.26,"Bride, Jonah",681146,571945,,called_strike,,,,,8.0,Called Strike,S,R,R,STL,MIA,S,,,0,0,2025,-0.46,1.16,-0.1352425105969936,1.7619979153627028,,,,1,2,Top,,,,,,,8.43168990838742,-133.5621734968407,-7.846213769243275,-7.322631554566826,27.60214979651039,-16.762333373799976,3.1445292,1.586958661,,,,91.7,2211.0,6.1,779062,686780,575929,680977,571448,676480,665877,663457,691023,54.36,,,,,,,,11,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,224.0,0.003,-0.039,,,,0.039,,0,0,0.523,0.477,36,29,37,30,1,0,,,,,1.54,0.46,0.46,,,,,,
SI,2025-03-18,95.8,-1.59,5.25,"Bride, Jonah",681146,688297,walk,ball,,,,,14.0,Jonah Bride walks.,S,R,R,STL,MIA,B,,,3,2,2025,-1.33,0.65,1.469345220854143,1.658320290080176,,,,0,7,Top,,,,,,,11.171030487752924,-139.10372170716911,-5.2188415828683885,-19.74924646188345,29.34130204693736,-22.771614750789578,3.1445292,1.586958661,,,,97.1,2250.0,7.0,779062,686780,575929,680977,689750,676480,665877,663457,814413,53.49,,,0.7,,0.0,0.0,,49,6,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,245.0,-0.032,0.356,,,,-0.356,,-1,1,0.302,0.698,28,29,28,30,1,2,,,,,1.84,1.33,1.33,,,,,,
SI,2025-03-18,93.3,-1.84,5.2,"Bride, Jonah",681146,688297,,called_strike,,,,,9.0,Called Strike,S,R,R,STL,MIA,S,,,3,1,2025,-1.19,0.62,0.4911443078317492,1.967436147675617,,,,0,7,Top,,,,,,,8.712394809708075,-135.70476915456746,-3.830706102468477,-16.592150373814214,27.696751474154645,-23.809291377109545,3.1445292,1.586958661,,,,94.8,2134.0,7.1,779062,686780,575929,680977,689750,676480,665877,663457,814413,53.45,,,,,,,,49,5,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,247.0,0.009,-0.094,,,,0.094,,-1,1,0.293,0.7070000000000001,28,29,28,30,1,2,,,,,1.98,1.19,1.19,,,,,,
SI,2025-03-18,93.6,-1.71,5.24,"Bride, Jonah",681146,688297,,called_strike,,,,,5.0,Called Strike,S,R,R,STL,MIA,S,,,3,0,2025,-1.51,0.94,0.1694906650428367,2.1212411244111045,,,,0,7,Top,,,,,,,8.298879078693936,-136.044720895554,-4.201005319950558,-20.616945152453926,32.06665666184539,-19.753778668380345,3.1445292,1.586958661,,,,94.5,2206.0,7.0,779062,686780,575929,680977,689750,676480,665877,663457,814413,53.47,,,,,,,,49,4,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,243.0,0.008,-0.09,,,,0.09,,-1,1,0.285,0.7150000000000001,28,29,28,30,1,2,,,,,1.68,1.51,1.51,,,,,,
FF,2025-03-18,95.7,-1.79,5.31,"Bride, Jonah",681146,688297,,ball,,,,,11.0,Ball,S,R,R,STL,MIA,B,,,2,0,2025,-0.54,1.08,-0.2910099444063561,3.522829634161312,,,,0,7,Top,,,,,,,5.206799982316421,-139.43472964415105,-1.4856674105514742,-8.146751297937668,29.514809026614657,-17.86215402731538,3.1445292,1.586958661,,,,97.0,2299.0,6.8,779062,686780,575929,680977,689750,676480,665877,663457,814413,53.68,,,,,,,,49,3,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,235.0,-0.012,0.152,,,,-0.152,,-1,1,0.297,0.7030000000000001,28,29,28,30,1,2,,,,,1.39,0.54,0.54,,,,,,
SI,2025-03-18,94.9,-1.8,5.17,"Bride, Jonah",681146,688297,,ball,,,,,13.0,Ball,S,R,R,STL,MIA,B,,,1,0,2025,-1.5,1.01,-0.467624878150966,0.9897022286004684,,,,0,7,Top,,,,,,,6.9427222572814715,-137.79331369248052,-7.244873909858578,-20.725158672718734,36.66140737078847,-17.822011864856954,3.1445292,1.586958661,,,,94.8,2275.0,6.8,779062,686780,575929,680977,689750,676480,665877,663457,814413,53.69,,,,,,,,49,2,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,251.0,-0.007,0.077,,,,-0.077,,-1,1,0.304,0.696,28,29,28,30,1,2,,,,,1.58,1.5,1.5,,,,,,
SI,2025-03-18,93.7,-1.98,5.08,"Bride, Jonah",681146,688297,,ball,,,,,11.0,Ball,S,R,R,STL,MIA,B,,,0,0,2025,-1.54,0.74,-1.1884105230896476,2.447794852994228,,,,0,7,Top,,,,,,,5.5324144052341815,-136.3055446214163,-2.5444691724699924,-20.42091221047872,31.589421479567815,-22.5628622868998,3.1445292,1.586958661,,,,94.4,2167.0,6.8,779062,686780,575929,680977,689750,676480,665877,663457,814413,53.66,,,,,,,,49,1,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,253.0,-0.004,0.041,,,,-0.041,,-1,1,0.308,0.692,28,29,28,30,1,2,,,,,1.87,1.54,1.54,,,,,,
ST,2025-03-16,83.1,-0.78,5.52,"Bride, Jonah",681146,543243,single,hit_into_play,,,,,9.0,Jonah Bride singles on a ground ball to left fielder Lars Nootbaar. Griffin Conine to 2nd.,S,R,R,MIA,STL,X,7.0,ground_ball,2,2,2025,1.31,-0.34,0.2937089647458731,1.514614013006128,,,665052.0,0,4,Bot,91.24,119.14,,,,,-0.1880063443244089,-120.96550207478258,-1.7572274007841666,12.856525121834917,25.36258166466721,-35.35046292274961,3.1445292,1.586958661,71.0,92.0,4.0,83.1,2628.0,6.4,779065,671056,676475,680977,669357,691026,663457,687363,672279,54.08,0.478,,0.9,,1.0,0.0,4.0,38,7,Sweeper,9,2,9,2,2,9,9,2,Standard,Standard,45.0,0.003,0.511,,,0.545,-0.511,92.0,7,7,0.984,0.984,35,29,36,30,2,2,,,,,3.66,-1.31,-1.31,,,,,,
CU,2025-03-16,78.4,-0.69,5.62,"Bride, Jonah",681146,543243,,foul,,,,,2.0,Foul,S,R,R,MIA,STL,S,,,2,2,2025,0.97,-0.88,0.1859956382885119,2.701240421582308,,,665052.0,0,4,Bot,,,,,,,0.0346154935835429,-114.07378207281155,2.43529342256496,8.442434794094995,21.73305595132536,-40.54031574074715,3.1445292,1.586958661,2.0,55.1,-53.0,78.5,2586.0,6.5,779065,671056,676475,680977,669357,691026,663457,687363,672279,54.05,,,,,,,,38,6,Curveball,9,2,9,2,2,9,9,2,Standard,Standard,31.0,0.0,0.0,,,,0.0,88.0,7,7,0.984,0.984,35,29,36,30,2,2,,,,,4.6,-0.97,-0.97,,,,,,
ST,2025-03-16,83.6,-0.76,5.56,"Bride, Jonah",681146,543243,,ball,,,,,14.0,Ball,S,R,R,MIA,STL,B,,,1,2,2025,1.22,0.12,1.323390703866275,1.964146082023708,,,665052.0,0,4,Bot,,,,,,,2.2910006444374407,-121.81409655691184,-1.924830686931636,11.722695663063329,23.80076135263675,-30.77529944894438,3.1445292,1.586958661,,,,83.9,2638.0,6.4,779065,671056,676475,680977,669357,691026,663457,687363,672279,54.07,,,,,,,,38,5,Sweeper,9,2,9,2,2,9,9,2,Standard,Strategic,51.0,0.0,0.036,,,,-0.036,,7,7,0.984,0.984,35,29,36,30,2,2,,,,,3.13,-1.22,-1.22,,,,,,
SI,2025-03-16,92.2,-0.67,5.54,"Bride, Jonah",681146,543243,,foul,,,,,3.0,Foul,S,R,R,MIA,STL,S,,,1,2,2025,-1.06,0.97,0.4434329704868651,2.7701565039152904,,,665052.0,0,4,Bot,,,,,,,5.159178745046386,-134.1784410581946,-3.2090337047958304,-13.8865885889314,28.037135817416186,-19.927315705653672,3.1445292,1.586958661,228.0,86.5,64.0,92.9,2412.0,6.6,779065,671056,676475,680977,669357,691026,663457,687363,672279,53.86,,,,,,,,38,4,Sinker,9,2,9,2,2,9,9,2,Standard,Standard,198.0,0.0,0.0,,,,0.0,88.0,7,7,0.984,0.984,35,29,36,30,2,2,,,,,1.7,1.06,1.06,,,,,,
SI,2025-03-16,90.9,-0.73,5.54,"Bride, Jonah",681146,543243,,foul,,,,,13.0,Foul,S,R,R,MIA,STL,S,,,1,1,2025,-1.29,0.72,-1.0013492093306993,2.1257945467553387,,,665052.0,0,4,Bot,,,,,,,2.169487715682348,-132.32259474319346,-3.9596724101862666,-15.601861201912104,31.303694811536676,-23.028590625107288,3.1445292,1.586958661,4.0,88.1,-27.0,90.7,2461.0,6.4,779065,671056,676475,680977,669357,691026,663457,687363,672279,54.11,,,,,,,,38,3,Sinker,9,2,9,2,2,9,9,2,Standard,Standard,204.0,0.0,-0.07,,,,0.07,88.1,7,7,0.984,0.984,35,29,36,30,2,2,,,,,2.06,1.29,1.29,,,,,,
SI,2025-03-16,91.6,-0.85,5.5,"Bride, Jonah",681146,543243,,called_strike,,,,,13.0,Called Strike,S,R,R,MIA,STL,S,,,1,0,2025,-1.39,0.82,-0.2131221403222765,1.3911474656186875,,,665052.0,0,4,Bot,,,,,,,4.6843290316458175,-133.20861536463823,-6.045339916765386,-17.526310830071683,31.22187660038117,-21.26550521101752,3.1445292,1.586958661,,,,91.8,2509.0,6.6,779065,671056,676475,680977,669357,691026,663457,687363,672279,53.87,,,,,,,,38,2,Sinker,9,2,9,2,2,9,9,2,Standard,Standard,209.0,0.0,-0.048,,,,0.048,,7,7,0.984,0.984,35,29,36,30,2,2,,,,,1.92,1.39,1.39,,,,,,
FF,2025-03-16,91.5,-0.86,5.51,"Bride, Jonah",681146,543243,,ball,,,,,14.0,Ball,S,R,R,MIA,STL,B,,,0,0,2025,-0.1,1.56,1.6279102010324882,1.322969213331879,,,665052.0,0,4,Bot,,,,,,,6.414998268948759,-132.94850544711366,-7.857517729398115,-2.601880772477913,30.503618275783133,-12.10672438609446,3.1445292,1.586958661,,,,91.5,2482.0,6.5,779065,671056,676475,680977,669357,691026,663457,687363,672279,53.98,,,,,,,,38,1,4-Seam Fastball,9,2,9,2,2,9,9,2,Standard,Standard,207.0,0.0,0.04,,,,-0.04,,7,7,0.984,0.984,35,29,36,30,2,2,,,,,1.18,0.1,0.1,,,,,,
FF,2025-03-16,90.3,-0.74,5.54,"Bride, Jonah",681146,543243,home_run,hit_into_play,,,,,4.0,Jonah Bride homers (1) on a fly ball to left center field. Griffin Conine scores.,S,R,R,MIA,STL,X,,fly_ball,0,0,2025,-0.24,1.22,-0.5180985032356249,2.625780524065326,,,665052.0,0,3,Bot,65.45,68.98,,,,,1.081758276963254,-131.671017869161,-3.845606882495158,-3.0327902437599756,24.720394134974235,-17.34402328819683,3.1445292,1.586958661,355.0,93.5,43.0,91.1,2325.0,6.4,779065,671056,676475,680977,669357,691026,663457,687363,672279,54.12,0.013,,2.0,,0.0,3.0,3.0,23,1,4-Seam Fastball,4,0,4,0,0,6,6,0,Standard,Standard,208.0,0.052,1.059,,,0.036,-1.059,93.5,4,4,0.906,0.906,35,29,36,30,1,1,,,,,1.54,0.24,0.24,,,,,,
SI,2025-03-16,94.6,0.83,6.37,"Bride, Jonah",681146,669461,grounded_into_double_play,hit_into_play,,,,,8.0,"Jonah Bride grounds into a double play, third baseman Thomas Saggese to first baseman R.J. Yeager. Connor Norby out at 3rd. Griffin Conine to 2nd. Jonah Bride out at 1st.",S,R,L,MIA,STL,X,5.0,ground_ball,2,1,2025,1.08,1.27,-0.0135695966079045,2.007070299749245,,681393.0,665052.0,0,8,Bot,102.22,166.28,,,,,-4.633914508241219,-137.4399552571285,-8.31956162135319,14.77200387149962,31.805603854399937,-14.347743690780398,3.1445292,1.586958661,4.0,100.1,-26.0,94.5,2170.0,6.4,779065,686780,694271,693409,695336,665877,668723,676480,701675,54.07,0.094,,0.0,,0.0,0.0,2.0,73,4,Sinker,11,4,11,4,4,11,11,4,Standard,Standard,150.0,0.0,-0.369,,,0.099,0.369,100.1,7,7,0.999,0.999,25,29,26,30,2,4,,,,,1.29,1.08,-1.08,,,,,,
SL,2025-03-16,85.9,0.77,6.35,"Bride, Jonah",681146,669461,,blocked_ball,,,,,13.0,Ball In Dirt,S,R,L,MIA,STL,B,,,1,1,2025,-0.33,-0.28,-1.1103361412078163,0.4612137223239285,,681393.0,665052.0,0,8,Bot,,,,,,,-3.713237095902318,-125.10401351799716,-6.92515988560776,-2.8485923480036837,22.369161798958192,-34.05834536521253,3.1445292,1.586958661,,,,86.6,2812.0,6.4,779065,686780,694271,693409,695336,665877,668723,676480,701675,54.07,,,,,,,,73,3,Slider,11,4,11,4,4,11,11,4,Standard,Standard,327.0,0.0,0.062,,,,-0.062,,7,7,0.999,0.999,25,29,26,30,2,4,,,,,3.33,-0.33,0.33,,,,,,
FC,2025-03-16,90.5,0.84,6.42,"Bride, Jonah",681146,669461,,called_strike,,,,,7.0,Called Strike,S,R,L,MIA,STL,S,,,1,0,2025,0.06,0.64,-0.3156736511606091,1.880139625013563,,681393.0,665052.0,0,8,Bot,,,,,,,-2.975664417694446,-131.75145704681313,-6.578336614515322,1.2939579427355037,26.037297435918138,-23.629495331061044,3.1445292,1.586958661,,,,90.9,2713.0,6.3,779065,686780,694271,693409,695336,665877,668723,676480,701675,54.18,,,,,,,,73,2,Cutter,11,4,11,4,4,11,11,4,Standard,Standard,150.0,0.0,-0.07,,,,0.07,,7,7,0.999,0.999,25,29,26,30,2,4,,,,,2.13,0.06,-0.06,,,,,,
FF,2025-03-16,95.2,0.74,6.49,"Bride, Jonah",681146,669461,,ball,,,,,14.0,Ball,S,R,L,MIA,STL,B,,,0,0,2025,0.59,1.29,0.8743496839619876,1.4485096169747342,,681393.0,665052.0,0,8,Bot,,,,,,,-0.9941517033579268,-138.3628662465272,-10.230454207105206,7.805432711042199,30.604398154073657,-13.596468439490035,3.1445292,1.586958661,,,,95.2,2090.0,6.3,779065,686780,694271,693409,695336,665877,668723,676480,701675,54.16,,,,,,,,73,1,4-Seam Fastball,11,4,11,4,4,11,11,4,Standard,Standard,149.0,0.0,0.045,,,,-0.045,,7,7,0.999,0.999,25,29,26,30,2,4,,,,,1.23,0.59,-0.59,,,,,,
FC,2025-03-16,84.8,-0.87,5.54,"Bride, Jonah",681146,543243,walk,ball,,,,,11.0,Jonah Bride walks.,S,R,R,MIA,STL,B,,,3,2,2025,0.19,0.17,-0.4939033032093872,3.894573365472229,,,,0,2,Bot,,,,,,,0.4662638887841295,-123.56171520242532,2.2267226208612128,1.916471308084628,22.42096729880049,-30.98466642337143,3.1445292,1.586958661,,,,85.4,2539.0,6.4,779065,671056,676475,680977,669357,691026,663457,687363,672279,54.12,,,0.7,,0.0,0.0,,11,7,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,85.0,0.032,0.356,,,,-0.356,,0,0,0.557,0.557,35,29,36,30,1,0,,,,,2.96,-0.19,-0.19,,,,,,
FF,2025-03-16,92.4,-0.74,5.5,"Bride, Jonah",681146,543243,,foul,,,,,9.0,Foul,S,R,R,MIA,STL,S,,,3,2,2025,0.14,1.19,0.524717450066188,1.7675413068494517,,,,0,2,Bot,,,,,,,2.8572472097430945,-134.48695854785765,-6.168577457729636,1.1955015515706138,26.837556570006424,-16.56487453025523,3.1445292,1.586958661,306.0,89.6,32.0,92.9,2466.0,6.4,779065,671056,676475,680977,669357,691026,663457,687363,672279,54.08,,,,,,,,11,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,202.0,0.0,0.0,,,,0.0,89.6,0,0,0.557,0.557,35,29,36,30,1,0,,,,,1.46,-0.14,-0.14,,,,,,
SI,2025-03-16,90.8,-0.77,5.42,"Bride, Jonah",681146,543243,,called_strike,,,,,7.0,Called Strike,S,R,R,MIA,STL,S,,,3,1,2025,-1.2,0.75,-0.2795879860641249,1.4778083608353774,,,,0,2,Bot,,,,,,,3.820608366863764,-132.03023871165263,-5.290713518442011,-14.78584481196282,30.398269025249128,-22.50594312039802,3.1445292,1.586958661,,,,90.7,2312.0,6.5,779065,671056,676475,680977,669357,691026,663457,687363,672279,54.03,,,,,,,,11,5,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,213.0,-0.009,-0.094,,,,0.094,,0,0,0.566,0.566,35,29,36,30,1,0,,,,,2.04,1.2,1.2,,,,,,
FF,2025-03-16,91.0,-0.93,5.49,"Bride, Jonah",681146,543243,,called_strike,,,,,9.0,Called Strike,S,R,R,MIA,STL,S,,,3,0,2025,0.1,1.16,0.6171289209989013,1.8622314103399027,,,,0,2,Bot,,,,,,,3.613530560553226,-132.4401859004964,-5.50685708926862,0.4737710449741882,27.879552453186825,-17.597356982307815,3.1445292,1.586958661,,,,91.2,2417.0,6.3,779065,671056,676475,680977,669357,691026,663457,687363,672279,54.16,,,,,,,,11,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,211.0,-0.008,-0.09,,,,0.09,,0,0,0.574,0.574,35,29,36,30,1,0,,,,,1.59,-0.1,-0.1,,,,,,
FF,2025-03-16,91.2,-0.81,5.56,"Bride, Jonah",681146,543243,,ball,,,,,14.0,Ball,S,R,R,MIA,STL,B,,,2,0,2025,0.2,1.09,1.350716635236794,0.7724681242626361,,,,0,2,Bot,,,,,,,4.930691413204261,-132.57457167013607,-8.290602182404754,1.335650943637306,26.71746890882808,-17.822643720386875,3.1445292,1.586958661,,,,91.5,2484.0,6.4,779065,671056,676475,680977,669357,691026,663457,687363,672279,54.07,,,,,,,,11,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,204.0,0.012,0.152,,,,-0.152,,0,0,0.562,0.562,35,29,36,30,1,0,,,,,1.65,-0.2,-0.2,,,,,,
FC,2025-03-16,86.6,-0.8,5.6,"Bride, Jonah",681146,543243,,ball,,,,,14.0,Ball,S,R,R,MIA,STL,B,,,1,0,2025,0.48,-0.05,1.0238168665257277,2.111943704458868,,,,0,2,Bot,,,,,,,3.304772249216022,-126.12689528084869,-1.8470020447655269,4.485981867545812,23.829363327332068,-32.60974345079603,3.1445292,1.586958661,,,,87.0,2685.0,6.3,779065,671056,676475,680977,669357,691026,663457,687363,672279,54.17,,,,,,,,11,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,89.0,0.007,0.077,,,,-0.077,,0,0,0.555,0.555,35,29,36,30,1,0,,,,,3.07,-0.48,-0.48,,,,,,
FC,2025-03-16,84.7,-0.89,5.53,"Bride, Jonah",681146,543243,,ball,,,,,14.0,Ball,S,R,R,MIA,STL,B,,,0,0,2025,0.41,-0.1,0.866718403405969,1.3840432211416291,,,,0,2,Bot,,,,,,,3.2195541421024902,-123.45526029602637,-3.0030990582479102,3.664249975151511,21.25777179944679,-32.8568209211309,3.1445292,1.586958661,,,,85.4,2716.0,6.3,779065,671056,676475,680977,669357,691026,663457,687363,672279,54.16,,,,,,,,11,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,64.0,0.004,0.041,,,,-0.041,,0,0,0.551,0.551,35,29,36,30,1,0,,,,,3.23,-0.41,-0.41,,,,,,
FC,2025-03-16,90.4,0.76,6.47,"Bride, Jonah",681146,669461,field_out,hit_into_play,,,,,1.0,"Jonah Bride grounds out, third baseman Nolan Gorman to first baseman R.J. Yeager.",S,R,L,MIA,STL,X,5.0,ground_ball,2,0,2025,-0.36,0.52,-0.457006097382584,3.0758945786443066,,,,0,6,Bot,86.69,160.02,,,,,-2.2178029370087544,-131.79907388461802,-3.528291005840745,-3.7701671793303784,25.16411510980612,-25.55406459483215,3.1445292,1.586958661,7.0,75.4,-24.0,90.9,2506.0,6.3,779065,686780,694271,693409,669357,665877,668723,687363,672279,54.22,0.041,,0.0,,0.0,0.0,2.0,55,3,Cutter,11,3,11,3,3,11,11,3,Standard,Standard,162.0,0.0,-0.378,,,0.041,0.378,88.0,8,8,0.996,0.996,25,29,26,30,1,3,,,,,2.23,-0.36,0.36,,,,,,
FF,2025-03-16,95.4,0.6,6.51,"Bride, Jonah",681146,669461,,ball,,,,,13.0,Ball,S,R,L,MIA,STL,B,,,1,0,2025,0.65,1.29,-0.5700957200370966,1.433133458486732,,,,0,6,Bot,,,,,,,-4.533212382558463,-138.5726973225277,-10.343044682621144,9.439447704298107,30.960567481386455,-13.455732142964868,3.1445292,1.586958661,,,,95.2,2100.0,6.3,779065,686780,694271,693409,669357,665877,668723,687363,672279,54.23,,,,,,,,55,2,4-Seam Fastball,11,3,11,3,3,11,11,3,Standard,Standard,146.0,0.0,0.077,,,,-0.077,,8,8,0.996,0.996,25,29,26,30,1,3,,,,,1.23,0.65,-0.65,,,,,,
FF,2025-03-16,95.1,0.82,6.57,"Bride, Jonah",681146,669461,,ball,,,,,12.0,Ball,S,R,L,MIA,STL,B,,,0,0,2025,0.46,1.48,1.2204271624657186,4.180353298471652,,,,0,6,Bot,,,,,,,-0.0207525403201602,-138.5256905074465,-3.7959169802881294,5.941982590415487,31.718230638686823,-12.495768797006416,3.1445292,1.586958661,,,,94.8,2137.0,6.1,779065,686780,694271,693409,669357,665877,668723,687363,672279,54.39,,,,,,,,55,1,4-Seam Fastball,11,3,11,3,3,11,11,3,Standard,Standard,151.0,0.0,0.041,,,,-0.041,,8,8,0.996,0.996,25,29,26,30,1,3,,,,,1.04,0.46,-0.46,,,,,,
FF,2025-03-14,93.3,-2.07,6.07,"Bride, Jonah",681146,605242,field_out,hit_into_play,,,,,2.0,Jonah Bride lines out sharply to left fielder Roman Anthony.,S,R,R,MIA,BOS,X,7.0,line_drive,0,2,2025,-0.34,1.25,-0.252149782817604,2.8686794833729827,,,681393.0,2,7,Bot,67.32,70.15,,,,,5.401767854156744,-135.84957301743256,-5.15219175790136,-5.272098117479051,27.374299675735017,-15.702141349145988,3.1445292,1.586958661,349.0,100.2,22.0,94.4,2223.0,6.7,779066,665966,687208,687093,699157,699144,701350,572204,681987,53.8,0.3457272727272727,,0.0,,0.0,0.0,5.0,58,4,4-Seam Fastball,0,9,0,9,9,0,0,9,Standard,Standard,206.0,0.0,-0.173,,,1.043,0.173,100.2,-9,-9,0.001,0.001,32,29,32,30,1,2,,,,,1.35,0.34,0.34,,,,,,
CU,2025-03-14,79.0,-2.28,5.94,"Bride, Jonah",681146,605242,,foul,,,,,9.0,Foul,S,R,R,MIA,BOS,S,,,0,2,2025,1.55,-0.28,0.6222370285246255,1.9306240162800232,,,681393.0,2,7,Bot,,,,,,,3.3113442650046987,-115.0280951692038,-1.13143762078494,13.012329351311502,22.82094156365126,-34.61283921139684,3.1445292,1.586958661,6.0,72.1,-19.0,79.3,2531.0,6.6,779066,665966,687208,687093,699157,699144,701350,572204,681987,53.87,,,,,,,,58,3,Curveball,0,9,0,9,9,0,0,9,Standard,Standard,53.0,0.0,0.0,,,,0.0,88.0,-9,-9,0.001,0.001,32,29,32,30,1,2,,,,,3.94,-1.55,-1.55,,,,,,
